profileID,respID,qID,altID,obsID,price,capacity,range,type,compatability
82,113,1,2,673,100,5,0.1,Ring,iOS
182,113,1,3,673,25,5,0.5,Ring,iOS
81,113,2,1,674,100,5,0.1,Implantable,iOS
162,113,2,2,674,50,3,0.5,Ring,Android
52,113,2,3,674,25,3,0.1,Card,Android
188,113,3,1,675,50,5,0.5,Card,iOS
249,113,3,2,675,100,1,1,Implantable,iOS/Android
60,113,3,3,675,100,3,0.1,Card,Android
178,113,4,1,676,100,3,0.5,Ring,iOS/Android
56,113,4,2,676,50,3,0.1,Card,Android
265,113,4,3,676,25,3,1,Implantable,Android
185,113,5,1,677,50,5,0.5,Implantable,iOS
280,113,5,2,677,25,3,1,Card,iOS/Android
16,113,5,3,677,25,1,0.1,Card,Android
83,113,6,1,678,100,5,0.1,Bracelet,iOS
228,113,6,2,678,100,1,1,Card,iOS
116,113,6,3,678,50,1,0.5,Card,iOS
222,114,1,1,679,50,1,1,Ring,iOS
15,114,1,2,679,25,1,0.1,Bracelet,Android
310,114,1,3,679,100,5,1,Ring,Android
209,114,2,1,680,50,5,0.5,Implantable,iOS/Android
15,114,2,2,680,25,1,0.1,Bracelet,Android
48,114,2,3,680,100,3,0.1,Card,iOS
91,114,3,1,681,50,5,0.1,Bracelet,Android
312,114,3,2,681,100,5,1,Card,Android
104,114,3,3,681,50,5,0.1,Card,iOS/Android
32,114,4,1,682,50,1,0.1,Card,iOS/Android
323,114,4,2,682,100,5,1,Bracelet,iOS/Android
50,114,4,3,682,25,3,0.1,Ring,Android
82,114,5,1,683,100,5,0.1,Ring,iOS
91,114,5,2,683,50,5,0.1,Bracelet,Android
171,114,5,3,683,25,3,0.5,Bracelet,iOS/Android
5,114,6,1,684,50,1,0.1,Implantable,iOS
36,114,6,2,684,100,1,0.1,Card,iOS/Android
30,114,6,3,684,50,1,0.1,Ring,iOS/Android
208,115,1,1,685,25,5,0.5,Card,iOS/Android
190,115,1,2,685,100,5,0.5,Ring,iOS
68,115,1,3,685,50,3,0.1,Card,iOS/Android
23,115,2,1,686,100,1,0.1,Bracelet,Android
14,115,2,2,686,25,1,0.1,Ring,Android
62,115,2,3,686,25,3,0.1,Ring,iOS/Android
152,115,3,1,687,50,3,0.5,Card,iOS
246,115,3,2,687,50,1,1,Ring,iOS/Android
49,115,3,3,687,25,3,0.1,Implantable,Android
130,115,4,1,688,100,1,0.5,Ring,Android
286,115,4,2,688,100,3,1,Ring,iOS/Android
126,115,4,3,688,50,1,0.5,Ring,Android
301,115,5,1,689,25,5,1,Implantable,Android
260,115,5,2,689,50,3,1,Card,iOS
255,115,5,3,689,25,3,1,Bracelet,iOS
324,115,6,1,690,100,5,1,Card,iOS/Android
97,115,6,2,690,25,5,0.1,Implantable,iOS/Android
40,115,6,3,690,25,3,0.1,Card,iOS
268,116,1,1,691,25,3,1,Card,Android
137,116,1,2,691,50,1,0.5,Implantable,iOS/Android
6,116,1,3,691,50,1,0.1,Ring,iOS
57,116,2,1,692,100,3,0.1,Implantable,Android
126,116,2,2,692,50,1,0.5,Ring,Android
141,116,2,3,692,100,1,0.5,Implantable,iOS/Android
230,116,3,1,693,25,1,1,Ring,Android
125,116,3,2,693,50,1,0.5,Implantable,Android
175,116,3,3,693,50,3,0.5,Bracelet,iOS/Android
322,116,4,1,694,100,5,1,Ring,iOS/Android
198,116,4,2,694,50,5,0.5,Ring,Android
180,116,4,3,694,100,3,0.5,Card,iOS/Android
198,116,5,1,695,50,5,0.5,Ring,Android
118,116,5,2,695,100,1,0.5,Ring,iOS
233,116,5,3,695,50,1,1,Implantable,Android
35,116,6,1,696,100,1,0.1,Bracelet,iOS/Android
38,116,6,2,696,25,3,0.1,Ring,iOS
211,116,6,3,696,50,5,0.5,Bracelet,iOS/Android
307,117,1,1,697,50,5,1,Bracelet,Android
61,117,1,2,697,25,3,0.1,Implantable,iOS/Android
111,117,1,3,697,25,1,0.5,Bracelet,iOS
78,117,2,1,698,50,5,0.1,Ring,iOS
278,117,2,2,698,25,3,1,Ring,iOS/Android
196,117,2,3,698,25,5,0.5,Card,Android
121,117,3,1,699,25,1,0.5,Implantable,Android
27,117,3,2,699,25,1,0.1,Bracelet,iOS/Android
277,117,3,3,699,25,3,1,Implantable,iOS/Android
82,117,4,1,700,100,5,0.1,Ring,iOS
156,117,4,2,700,100,3,0.5,Card,iOS
166,117,4,3,700,100,3,0.5,Ring,Android
311,117,5,1,701,100,5,1,Bracelet,Android
257,117,5,2,701,50,3,1,Implantable,iOS
32,117,5,3,701,50,1,0.1,Card,iOS/Android
188,117,6,1,702,50,5,0.5,Card,iOS
144,117,6,2,702,100,1,0.5,Card,iOS/Android
28,117,6,3,702,25,1,0.1,Card,iOS/Android
168,118,1,1,703,100,3,0.5,Card,Android
290,118,1,2,703,25,5,1,Ring,iOS
115,118,1,3,703,50,1,0.5,Bracelet,iOS
297,118,2,1,704,100,5,1,Implantable,iOS
39,118,2,2,704,25,3,0.1,Bracelet,iOS
50,118,2,3,704,25,3,0.1,Ring,Android
269,118,3,1,705,50,3,1,Implantable,Android
122,118,3,2,705,25,1,0.5,Ring,Android
176,118,3,3,705,50,3,0.5,Card,iOS/Android
24,118,4,1,706,100,1,0.1,Card,Android
165,118,4,2,706,100,3,0.5,Implantable,Android
155,118,4,3,706,100,3,0.5,Bracelet,iOS
79,118,5,1,707,50,5,0.1,Bracelet,iOS
222,118,5,2,707,50,1,1,Ring,iOS
242,118,5,3,707,25,1,1,Ring,iOS/Android
91,118,6,1,708,50,5,0.1,Bracelet,Android
6,118,6,2,708,50,1,0.1,Ring,iOS
187,118,6,3,708,50,5,0.5,Bracelet,iOS
302,119,1,1,709,25,5,1,Ring,Android
134,119,1,2,709,25,1,0.5,Ring,iOS/Android
255,119,1,3,709,25,3,1,Bracelet,iOS
40,119,2,1,710,25,3,0.1,Card,iOS
279,119,2,2,710,25,3,1,Bracelet,iOS/Android
213,119,2,3,710,100,5,0.5,Implantable,iOS/Android
16,119,3,1,711,25,1,0.1,Card,Android
295,119,3,2,711,50,5,1,Bracelet,iOS
308,119,3,3,711,50,5,1,Card,Android
293,119,4,1,712,50,5,1,Implantable,iOS
216,119,4,2,712,100,5,0.5,Card,iOS/Android
225,119,4,3,712,100,1,1,Implantable,iOS
77,119,5,1,713,50,5,0.1,Implantable,iOS
121,119,5,2,713,25,1,0.5,Implantable,Android
271,119,5,3,713,50,3,1,Bracelet,Android
10,119,6,1,714,100,1,0.1,Ring,iOS
259,119,6,2,714,50,3,1,Bracelet,iOS
93,119,6,3,714,100,5,0.1,Implantable,Android
298,120,1,1,715,100,5,1,Ring,iOS
10,120,1,2,715,100,1,0.1,Ring,iOS
38,120,1,3,715,25,3,0.1,Ring,iOS
252,120,2,1,716,100,1,1,Card,iOS/Android
25,120,2,2,716,25,1,0.1,Implantable,iOS/Android
182,120,2,3,716,25,5,0.5,Ring,iOS
35,120,3,1,717,100,1,0.1,Bracelet,iOS/Android
56,120,3,2,717,50,3,0.1,Card,Android
119,120,3,3,717,100,1,0.5,Bracelet,iOS
323,120,4,1,718,100,5,1,Bracelet,iOS/Android
16,120,4,2,718,25,1,0.1,Card,Android
186,120,4,3,718,50,5,0.5,Ring,iOS
161,120,5,1,719,50,3,0.5,Implantable,Android
320,120,5,2,719,50,5,1,Card,iOS/Android
30,120,5,3,719,50,1,0.1,Ring,iOS/Android
288,120,6,1,720,100,3,1,Card,iOS/Android
141,120,6,2,720,100,1,0.5,Implantable,iOS/Android
197,120,6,3,720,50,5,0.5,Implantable,Android
254,121,1,1,721,25,3,1,Ring,iOS
126,121,1,2,721,50,1,0.5,Ring,Android
115,121,1,3,721,50,1,0.5,Bracelet,iOS
92,121,2,1,722,50,5,0.1,Card,Android
152,121,2,2,722,50,3,0.5,Card,iOS
286,121,2,3,722,100,3,1,Ring,iOS/Android
253,121,3,1,723,25,3,1,Implantable,iOS
19,121,3,2,723,50,1,0.1,Bracelet,Android
66,121,3,3,723,50,3,0.1,Ring,iOS/Android
113,121,4,1,724,50,1,0.5,Implantable,iOS
43,121,4,2,724,50,3,0.1,Bracelet,iOS
281,121,4,3,724,50,3,1,Implantable,iOS/Android
113,121,5,1,725,50,1,0.5,Implantable,iOS
85,121,5,2,725,25,5,0.1,Implantable,Android
70,121,5,3,725,100,3,0.1,Ring,iOS/Android
213,121,6,1,726,100,5,0.5,Implantable,iOS/Android
252,121,6,2,726,100,1,1,Card,iOS/Android
35,121,6,3,726,100,1,0.1,Bracelet,iOS/Android
316,122,1,1,727,25,5,1,Card,iOS/Android
179,122,1,2,727,100,3,0.5,Bracelet,iOS/Android
182,122,1,3,727,25,5,0.5,Ring,iOS
112,122,2,1,728,25,1,0.5,Card,iOS
217,122,2,2,728,25,1,1,Implantable,iOS
9,122,2,3,728,100,1,0.1,Implantable,iOS
86,122,3,1,729,25,5,0.1,Ring,Android
273,122,3,2,729,100,3,1,Implantable,Android
64,122,3,3,729,25,3,0.1,Card,iOS/Android
306,122,4,1,730,50,5,1,Ring,Android
252,122,4,2,730,100,1,1,Card,iOS/Android
243,122,4,3,730,25,1,1,Bracelet,iOS/Android
18,122,5,1,731,50,1,0.1,Ring,Android
188,122,5,2,731,50,5,0.5,Card,iOS
78,122,5,3,731,50,5,0.1,Ring,iOS
254,122,6,1,732,25,3,1,Ring,iOS
62,122,6,2,732,25,3,0.1,Ring,iOS/Android
22,122,6,3,732,100,1,0.1,Ring,Android
228,123,1,1,733,100,1,1,Card,iOS
248,123,1,2,733,50,1,1,Card,iOS/Android
117,123,1,3,733,100,1,0.5,Implantable,iOS
158,123,2,1,734,25,3,0.5,Ring,Android
119,123,2,2,734,100,1,0.5,Bracelet,iOS
160,123,2,3,734,25,3,0.5,Card,Android
175,123,3,1,735,50,3,0.5,Bracelet,iOS/Android
13,123,3,2,735,25,1,0.1,Implantable,Android
291,123,3,3,735,25,5,1,Bracelet,iOS
209,123,4,1,736,50,5,0.5,Implantable,iOS/Android
154,123,4,2,736,100,3,0.5,Ring,iOS
153,123,4,3,736,100,3,0.5,Implantable,iOS
137,123,5,1,737,50,1,0.5,Implantable,iOS/Android
36,123,5,2,737,100,1,0.1,Card,iOS/Android
118,123,5,3,737,100,1,0.5,Ring,iOS
95,123,6,1,738,100,5,0.1,Bracelet,Android
61,123,6,2,738,25,3,0.1,Implantable,iOS/Android
303,123,6,3,738,25,5,1,Bracelet,Android
102,124,1,1,739,50,5,0.1,Ring,iOS/Android
66,124,1,2,739,50,3,0.1,Ring,iOS/Android
49,124,1,3,739,25,3,0.1,Implantable,Android
86,124,2,1,740,25,5,0.1,Ring,Android
39,124,2,2,740,25,3,0.1,Bracelet,iOS
227,124,2,3,740,100,1,1,Bracelet,iOS
136,124,3,1,741,25,1,0.5,Card,iOS/Android
302,124,3,2,741,25,5,1,Ring,Android
251,124,3,3,741,100,1,1,Bracelet,iOS/Android
159,124,4,1,742,25,3,0.5,Bracelet,Android
99,124,4,2,742,25,5,0.1,Bracelet,iOS/Android
182,124,4,3,742,25,5,0.5,Ring,iOS
232,124,5,1,743,25,1,1,Card,Android
116,124,5,2,743,50,1,0.5,Card,iOS
95,124,5,3,743,100,5,0.1,Bracelet,Android
35,124,6,1,744,100,1,0.1,Bracelet,iOS/Android
28,124,6,2,744,25,1,0.1,Card,iOS/Android
217,124,6,3,744,25,1,1,Implantable,iOS
208,125,1,1,745,25,5,0.5,Card,iOS/Android
250,125,1,2,745,100,1,1,Ring,iOS/Android
62,125,1,3,745,25,3,0.1,Ring,iOS/Android
239,125,2,1,746,100,1,1,Bracelet,Android
259,125,2,2,746,50,3,1,Bracelet,iOS
93,125,2,3,746,100,5,0.1,Implantable,Android
59,125,3,1,747,100,3,0.1,Bracelet,Android
237,125,3,2,747,100,1,1,Implantable,Android
104,125,3,3,747,50,5,0.1,Card,iOS/Android
235,125,4,1,748,50,1,1,Bracelet,Android
296,125,4,2,748,50,5,1,Card,iOS
246,125,4,3,748,50,1,1,Ring,iOS/Android
72,125,5,1,749,100,3,0.1,Card,iOS/Android
206,125,5,2,749,25,5,0.5,Ring,iOS/Android
134,125,5,3,749,25,1,0.5,Ring,iOS/Android
172,125,6,1,750,25,3,0.5,Card,iOS/Android
191,125,6,2,750,100,5,0.5,Bracelet,iOS
261,125,6,3,750,100,3,1,Implantable,iOS
113,126,1,1,751,50,1,0.5,Implantable,iOS
144,126,1,2,751,100,1,0.5,Card,iOS/Android
131,126,1,3,751,100,1,0.5,Bracelet,Android
7,126,2,1,752,50,1,0.1,Bracelet,iOS
213,126,2,2,752,100,5,0.5,Implantable,iOS/Android
268,126,2,3,752,25,3,1,Card,Android
98,126,3,1,753,25,5,0.1,Ring,iOS/Android
44,126,3,2,753,50,3,0.1,Card,iOS
317,126,3,3,753,50,5,1,Implantable,iOS/Android
28,126,4,1,754,25,1,0.1,Card,iOS/Android
146,126,4,2,754,25,3,0.5,Ring,iOS
316,126,4,3,754,25,5,1,Card,iOS/Android
26,126,5,1,755,25,1,0.1,Ring,iOS/Android
96,126,5,2,755,100,5,0.1,Card,Android
101,126,5,3,755,50,5,0.1,Implantable,iOS/Android
262,126,6,1,756,100,3,1,Ring,iOS
82,126,6,2,756,100,5,0.1,Ring,iOS
176,126,6,3,756,50,3,0.5,Card,iOS/Android
79,127,1,1,757,50,5,0.1,Bracelet,iOS
192,127,1,2,757,100,5,0.5,Card,iOS
32,127,1,3,757,50,1,0.1,Card,iOS/Android
285,127,2,1,758,100,3,1,Implantable,iOS/Android
231,127,2,2,758,25,1,1,Bracelet,Android
60,127,2,3,758,100,3,0.1,Card,Android
208,127,3,1,759,25,5,0.5,Card,iOS/Android
295,127,3,2,759,50,5,1,Bracelet,iOS
214,127,3,3,759,100,5,0.5,Ring,iOS/Android
93,127,4,1,760,100,5,0.1,Implantable,Android
244,127,4,2,760,25,1,1,Card,iOS/Android
177,127,4,3,760,100,3,0.5,Implantable,iOS/Android
307,127,5,1,761,50,5,1,Bracelet,Android
245,127,5,2,761,50,1,1,Implantable,iOS/Android
67,127,5,3,761,50,3,0.1,Bracelet,iOS/Android
193,127,6,1,762,25,5,0.5,Implantable,Android
144,127,6,2,762,100,1,0.5,Card,iOS/Android
292,127,6,3,762,25,5,1,Card,iOS
24,128,1,1,763,100,1,0.1,Card,Android
323,128,1,2,763,100,5,1,Bracelet,iOS/Android
238,128,1,3,763,100,1,1,Ring,Android
142,128,2,1,764,100,1,0.5,Ring,iOS/Android
136,128,2,2,764,25,1,0.5,Card,iOS/Android
310,128,2,3,764,100,5,1,Ring,Android
256,128,3,1,765,25,3,1,Card,iOS
87,128,3,2,765,25,5,0.1,Bracelet,Android
168,128,3,3,765,100,3,0.5,Card,Android
45,128,4,1,766,100,3,0.1,Implantable,iOS
193,128,4,2,766,25,5,0.5,Implantable,Android
78,128,4,3,766,50,5,0.1,Ring,iOS
97,128,5,1,767,25,5,0.1,Implantable,iOS/Android
133,128,5,2,767,25,1,0.5,Implantable,iOS/Android
126,128,5,3,767,50,1,0.5,Ring,Android
172,128,6,1,768,25,3,0.5,Card,iOS/Android
52,128,6,2,768,25,3,0.1,Card,Android
306,128,6,3,768,50,5,1,Ring,Android
33,129,1,1,769,100,1,0.1,Implantable,iOS/Android
164,129,1,2,769,50,3,0.5,Card,Android
26,129,1,3,769,25,1,0.1,Ring,iOS/Android
201,129,2,1,770,100,5,0.5,Implantable,Android
119,129,2,2,770,100,1,0.5,Bracelet,iOS
143,129,2,3,770,100,1,0.5,Bracelet,iOS/Android
149,129,3,1,771,50,3,0.5,Implantable,iOS
25,129,3,2,771,25,1,0.1,Implantable,iOS/Android
228,129,3,3,771,100,1,1,Card,iOS
106,129,4,1,772,100,5,0.1,Ring,iOS/Android
272,129,4,2,772,50,3,1,Card,Android
76,129,4,3,772,25,5,0.1,Card,iOS
307,129,5,1,773,50,5,1,Bracelet,Android
77,129,5,2,773,50,5,0.1,Implantable,iOS
313,129,5,3,773,25,5,1,Implantable,iOS/Android
308,129,6,1,774,50,5,1,Card,Android
261,129,6,2,774,100,3,1,Implantable,iOS
134,129,6,3,774,25,1,0.5,Ring,iOS/Android
299,130,1,1,775,100,5,1,Bracelet,iOS
70,130,1,2,775,100,3,0.1,Ring,iOS/Android
21,130,1,3,775,100,1,0.1,Implantable,Android
266,130,2,1,776,25,3,1,Ring,Android
33,130,2,2,776,100,1,0.1,Implantable,iOS/Android
238,130,2,3,776,100,1,1,Ring,Android
260,130,3,1,777,50,3,1,Card,iOS
90,130,3,2,777,50,5,0.1,Ring,Android
138,130,3,3,777,50,1,0.5,Ring,iOS/Android
39,130,4,1,778,25,3,0.1,Bracelet,iOS
126,130,4,2,778,50,1,0.5,Ring,Android
30,130,4,3,778,50,1,0.1,Ring,iOS/Android
231,130,5,1,779,25,1,1,Bracelet,Android
2,130,5,2,779,25,1,0.1,Ring,iOS
184,130,5,3,779,25,5,0.5,Card,iOS
73,130,6,1,780,25,5,0.1,Implantable,iOS
108,130,6,2,780,100,5,0.1,Card,iOS/Android
215,130,6,3,780,100,5,0.5,Bracelet,iOS/Android
256,131,1,1,781,25,3,1,Card,iOS
228,131,1,2,781,100,1,1,Card,iOS
17,131,1,3,781,50,1,0.1,Implantable,Android
184,131,2,1,782,25,5,0.5,Card,iOS
270,131,2,2,782,50,3,1,Ring,Android
301,131,2,3,782,25,5,1,Implantable,Android
128,131,3,1,783,50,1,0.5,Card,Android
240,131,3,2,783,100,1,1,Card,Android
211,131,3,3,783,50,5,0.5,Bracelet,iOS/Android
243,131,4,1,784,25,1,1,Bracelet,iOS/Android
146,131,4,2,784,25,3,0.5,Ring,iOS
208,131,4,3,784,25,5,0.5,Card,iOS/Android
46,131,5,1,785,100,3,0.1,Ring,iOS
104,131,5,2,785,50,5,0.1,Card,iOS/Android
71,131,5,3,785,100,3,0.1,Bracelet,iOS/Android
219,131,6,1,786,25,1,1,Bracelet,iOS
200,131,6,2,786,50,5,0.5,Card,Android
117,131,6,3,786,100,1,0.5,Implantable,iOS
181,132,1,1,787,25,5,0.5,Implantable,iOS
43,132,1,2,787,50,3,0.1,Bracelet,iOS
53,132,1,3,787,50,3,0.1,Implantable,Android
41,132,2,1,788,50,3,0.1,Implantable,iOS
225,132,2,2,788,100,1,1,Implantable,iOS
89,132,2,3,788,50,5,0.1,Implantable,Android
99,132,3,1,789,25,5,0.1,Bracelet,iOS/Android
220,132,3,2,789,25,1,1,Card,iOS
166,132,3,3,789,100,3,0.5,Ring,Android
227,132,4,1,790,100,1,1,Bracelet,iOS
15,132,4,2,790,25,1,0.1,Bracelet,Android
85,132,4,3,790,25,5,0.1,Implantable,Android
274,132,5,1,791,100,3,1,Ring,Android
262,132,5,2,791,100,3,1,Ring,iOS
240,132,5,3,791,100,1,1,Card,Android
15,132,6,1,792,25,1,0.1,Bracelet,Android
98,132,6,2,792,25,5,0.1,Ring,iOS/Android
146,132,6,3,792,25,3,0.5,Ring,iOS
307,133,1,1,793,50,5,1,Bracelet,Android
8,133,1,2,793,50,1,0.1,Card,iOS
114,133,1,3,793,50,1,0.5,Ring,iOS
104,133,2,1,794,50,5,0.1,Card,iOS/Android
218,133,2,2,794,25,1,1,Ring,iOS
203,133,2,3,794,100,5,0.5,Bracelet,Android
179,133,3,1,795,100,3,0.5,Bracelet,iOS/Android
173,133,3,2,795,50,3,0.5,Implantable,iOS/Android
119,133,3,3,795,100,1,0.5,Bracelet,iOS
316,133,4,1,796,25,5,1,Card,iOS/Android
49,133,4,2,796,25,3,0.1,Implantable,Android
315,133,4,3,796,25,5,1,Bracelet,iOS/Android
217,133,5,1,797,25,1,1,Implantable,iOS
1,133,5,2,797,25,1,0.1,Implantable,iOS
126,133,5,3,797,50,1,0.5,Ring,Android
292,133,6,1,798,25,5,1,Card,iOS
184,133,6,2,798,25,5,0.5,Card,iOS
80,133,6,3,798,50,5,0.1,Card,iOS
107,134,1,1,799,100,5,0.1,Bracelet,iOS/Android
153,134,1,2,799,100,3,0.5,Implantable,iOS
167,134,1,3,799,100,3,0.5,Bracelet,Android
312,134,2,1,800,100,5,1,Card,Android
127,134,2,2,800,50,1,0.5,Bracelet,Android
281,134,2,3,800,50,3,1,Implantable,iOS/Android
73,134,3,1,801,25,5,0.1,Implantable,iOS
164,134,3,2,801,50,3,0.5,Card,Android
86,134,3,3,801,25,5,0.1,Ring,Android
309,134,4,1,802,100,5,1,Implantable,Android
15,134,4,2,802,25,1,0.1,Bracelet,Android
98,134,4,3,802,25,5,0.1,Ring,iOS/Android
213,134,5,1,803,100,5,0.5,Implantable,iOS/Android
250,134,5,2,803,100,1,1,Ring,iOS/Android
262,134,5,3,803,100,3,1,Ring,iOS
323,134,6,1,804,100,5,1,Bracelet,iOS/Android
312,134,6,2,804,100,5,1,Card,Android
230,134,6,3,804,25,1,1,Ring,Android
181,135,1,1,805,25,5,0.5,Implantable,iOS
277,135,1,2,805,25,3,1,Implantable,iOS/Android
266,135,1,3,805,25,3,1,Ring,Android
30,135,2,1,806,50,1,0.1,Ring,iOS/Android
240,135,2,2,806,100,1,1,Card,Android
227,135,2,3,806,100,1,1,Bracelet,iOS
3,135,3,1,807,25,1,0.1,Bracelet,iOS
315,135,3,2,807,25,5,1,Bracelet,iOS/Android
38,135,3,3,807,25,3,0.1,Ring,iOS
200,135,4,1,808,50,5,0.5,Card,Android
157,135,4,2,808,25,3,0.5,Implantable,Android
65,135,4,3,808,50,3,0.1,Implantable,iOS/Android
197,135,5,1,809,50,5,0.5,Implantable,Android
309,135,5,2,809,100,5,1,Implantable,Android
84,135,5,3,809,100,5,0.1,Card,iOS
132,135,6,1,810,100,1,0.5,Card,Android
87,135,6,2,810,25,5,0.1,Bracelet,Android
69,135,6,3,810,100,3,0.1,Implantable,iOS/Android
76,136,1,1,811,25,5,0.1,Card,iOS
223,136,1,2,811,50,1,1,Bracelet,iOS
145,136,1,3,811,25,3,0.5,Implantable,iOS
60,136,2,1,812,100,3,0.1,Card,Android
109,136,2,2,812,25,1,0.5,Implantable,iOS
303,136,2,3,812,25,5,1,Bracelet,Android
169,136,3,1,813,25,3,0.5,Implantable,iOS/Android
48,136,3,2,813,100,3,0.1,Card,iOS
100,136,3,3,813,25,5,0.1,Card,iOS/Android
253,136,4,1,814,25,3,1,Implantable,iOS
177,136,4,2,814,100,3,0.5,Implantable,iOS/Android
270,136,4,3,814,50,3,1,Ring,Android
57,136,5,1,815,100,3,0.1,Implantable,Android
203,136,5,2,815,100,5,0.5,Bracelet,Android
283,136,5,3,815,50,3,1,Bracelet,iOS/Android
239,136,6,1,816,100,1,1,Bracelet,Android
1,136,6,2,816,25,1,0.1,Implantable,iOS
311,136,6,3,816,100,5,1,Bracelet,Android
158,137,1,1,817,25,3,0.5,Ring,Android
4,137,1,2,817,25,1,0.1,Card,iOS
83,137,1,3,817,100,5,0.1,Bracelet,iOS
219,137,2,1,818,25,1,1,Bracelet,iOS
287,137,2,2,818,100,3,1,Bracelet,iOS/Android
52,137,2,3,818,25,3,0.1,Card,Android
267,137,3,1,819,25,3,1,Bracelet,Android
174,137,3,2,819,50,3,0.5,Ring,iOS/Android
122,137,3,3,819,25,1,0.5,Ring,Android
29,137,4,1,820,50,1,0.1,Implantable,iOS/Android
119,137,4,2,820,100,1,0.5,Bracelet,iOS
26,137,4,3,820,25,1,0.1,Ring,iOS/Android
253,137,5,1,821,25,3,1,Implantable,iOS
235,137,5,2,821,50,1,1,Bracelet,Android
36,137,5,3,821,100,1,0.1,Card,iOS/Android
117,137,6,1,822,100,1,0.5,Implantable,iOS
166,137,6,2,822,100,3,0.5,Ring,Android
235,137,6,3,822,50,1,1,Bracelet,Android
236,138,1,1,823,50,1,1,Card,Android
76,138,1,2,823,25,5,0.1,Card,iOS
252,138,1,3,823,100,1,1,Card,iOS/Android
216,138,2,1,824,100,5,0.5,Card,iOS/Android
142,138,2,2,824,100,1,0.5,Ring,iOS/Android
223,138,2,3,824,50,1,1,Bracelet,iOS
176,138,3,1,825,50,3,0.5,Card,iOS/Android
210,138,3,2,825,50,5,0.5,Ring,iOS/Android
52,138,3,3,825,25,3,0.1,Card,Android
170,138,4,1,826,25,3,0.5,Ring,iOS/Android
242,138,4,2,826,25,1,1,Ring,iOS/Android
195,138,4,3,826,25,5,0.5,Bracelet,Android
71,138,5,1,827,100,3,0.1,Bracelet,iOS/Android
279,138,5,2,827,25,3,1,Bracelet,iOS/Android
56,138,5,3,827,50,3,0.1,Card,Android
240,138,6,1,828,100,1,1,Card,Android
87,138,6,2,828,25,5,0.1,Bracelet,Android
99,138,6,3,828,25,5,0.1,Bracelet,iOS/Android
103,139,1,1,829,50,5,0.1,Bracelet,iOS/Android
317,139,1,2,829,50,5,1,Implantable,iOS/Android
122,139,1,3,829,25,1,0.5,Ring,Android
304,139,2,1,830,25,5,1,Card,Android
36,139,2,2,830,100,1,0.1,Card,iOS/Android
107,139,2,3,830,100,5,0.1,Bracelet,iOS/Android
49,139,3,1,831,25,3,0.1,Implantable,Android
28,139,3,2,831,25,1,0.1,Card,iOS/Android
230,139,3,3,831,25,1,1,Ring,Android
19,139,4,1,832,50,1,0.1,Bracelet,Android
136,139,4,2,832,25,1,0.5,Card,iOS/Android
204,139,4,3,832,100,5,0.5,Card,Android
271,139,5,1,833,50,3,1,Bracelet,Android
232,139,5,2,833,25,1,1,Card,Android
167,139,5,3,833,100,3,0.5,Bracelet,Android
136,139,6,1,834,25,1,0.5,Card,iOS/Android
43,139,6,2,834,50,3,0.1,Bracelet,iOS
81,139,6,3,834,100,5,0.1,Implantable,iOS
5,140,1,1,835,50,1,0.1,Implantable,iOS
102,140,1,2,835,50,5,0.1,Ring,iOS/Android
15,140,1,3,835,25,1,0.1,Bracelet,Android
196,140,2,1,836,25,5,0.5,Card,Android
119,140,2,2,836,100,1,0.5,Bracelet,iOS
236,140,2,3,836,50,1,1,Card,Android
292,140,3,1,837,25,5,1,Card,iOS
240,140,3,2,837,100,1,1,Card,Android
260,140,3,3,837,50,3,1,Card,iOS
125,140,4,1,838,50,1,0.5,Implantable,Android
86,140,4,2,838,25,5,0.1,Ring,Android
249,140,4,3,838,100,1,1,Implantable,iOS/Android
299,140,5,1,839,100,5,1,Bracelet,iOS
40,140,5,2,839,25,3,0.1,Card,iOS
89,140,5,3,839,50,5,0.1,Implantable,Android
20,140,6,1,840,50,1,0.1,Card,Android
173,140,6,2,840,50,3,0.5,Implantable,iOS/Android
304,140,6,3,840,25,5,1,Card,Android
310,141,1,1,841,100,5,1,Ring,Android
225,141,1,2,841,100,1,1,Implantable,iOS
290,141,1,3,841,25,5,1,Ring,iOS
275,141,2,1,842,100,3,1,Bracelet,Android
41,141,2,2,842,50,3,0.1,Implantable,iOS
119,141,2,3,842,100,1,0.5,Bracelet,iOS
94,141,3,1,843,100,5,0.1,Ring,Android
254,141,3,2,843,25,3,1,Ring,iOS
217,141,3,3,843,25,1,1,Implantable,iOS
21,141,4,1,844,100,1,0.1,Implantable,Android
180,141,4,2,844,100,3,0.5,Card,iOS/Android
232,141,4,3,844,25,1,1,Card,Android
200,141,5,1,845,50,5,0.5,Card,Android
56,141,5,2,845,50,3,0.1,Card,Android
40,141,5,3,845,25,3,0.1,Card,iOS
306,141,6,1,846,50,5,1,Ring,Android
296,141,6,2,846,50,5,1,Card,iOS
128,141,6,3,846,50,1,0.5,Card,Android
157,142,1,1,847,25,3,0.5,Implantable,Android
187,142,1,2,847,50,5,0.5,Bracelet,iOS
45,142,1,3,847,100,3,0.1,Implantable,iOS
20,142,2,1,848,50,1,0.1,Card,Android
244,142,2,2,848,25,1,1,Card,iOS/Android
148,142,2,3,848,25,3,0.5,Card,iOS
214,142,3,1,849,100,5,0.5,Ring,iOS/Android
209,142,3,2,849,50,5,0.5,Implantable,iOS/Android
