"","profileID","respID","qID","altID","obsID","categoryRing","categoryBracelet","categoryCard","price","compatibilityAndroid","compatibilityBoth","capacity","range","choice"
"2114",296,118,3,2,705,0,0,1,50,0,0,5,5,0
"2115",47,118,3,3,705,0,1,0,100,0,0,3,1,1
"2116",213,118,4,1,706,0,0,0,100,0,1,5,3,0
"2117",224,118,4,2,706,0,0,1,50,0,0,1,5,0
"2118",53,118,4,3,706,0,0,0,50,1,0,3,1,1
"2119",163,118,5,1,707,0,1,0,50,1,0,3,3,0
"2120",4,118,5,2,707,0,0,1,25,0,0,1,1,1
"2121",194,118,5,3,707,1,0,0,25,1,0,5,3,0
"2122",287,118,6,1,708,0,1,0,100,0,1,3,5,0
"2123",17,118,6,2,708,0,0,0,50,1,0,1,1,0
"2124",12,118,6,3,708,0,0,1,100,0,0,1,1,1
"2125",52,119,1,1,709,0,0,1,25,1,0,3,1,0
"2126",242,119,1,2,709,1,0,0,25,0,1,1,5,0
"2127",263,119,1,3,709,0,1,0,100,0,0,3,5,1
"2128",28,119,2,1,710,0,0,1,25,0,1,1,1,0
"2129",116,119,2,2,710,0,0,1,50,0,0,1,3,1
"2130",237,119,2,3,710,0,0,0,100,1,0,1,5,0
"2131",160,119,3,1,711,0,0,1,25,1,0,3,3,0
"2132",23,119,3,2,711,0,1,0,100,1,0,1,1,0
"2133",79,119,3,3,711,0,1,0,50,0,0,5,1,1
"2134",182,119,4,1,712,1,0,0,25,0,0,5,3,0
"2135",141,119,4,2,712,0,0,0,100,0,1,1,3,0
"2136",119,119,4,3,712,0,1,0,100,0,0,1,3,1
"2137",174,119,5,1,713,1,0,0,50,0,1,3,3,0
"2138",171,119,5,2,713,0,1,0,25,0,1,3,3,1
"2139",204,119,5,3,713,0,0,1,100,1,0,5,3,0
"2140",241,119,6,1,714,0,0,0,25,0,1,1,5,0
"2141",76,119,6,2,714,0,0,1,25,0,0,5,1,1
"2142",40,119,6,3,714,0,0,1,25,0,0,3,1,0
"2143",175,120,1,1,715,0,1,0,50,0,1,3,3,0
"2144",147,120,1,2,715,0,1,0,25,0,0,3,3,1
"2145",143,120,1,3,715,0,1,0,100,0,1,1,3,0
"2146",60,120,2,1,716,0,0,1,100,1,0,3,1,1
"2147",9,120,2,2,716,0,0,0,100,0,0,1,1,0
"2148",165,120,2,3,716,0,0,0,100,1,0,3,3,0
"2149",204,120,3,1,717,0,0,1,100,1,0,5,3,0
"2150",120,120,3,2,717,0,0,1,100,0,0,1,3,0
"2151",197,120,3,3,717,0,0,0,50,1,0,5,3,1
"2152",223,120,4,1,718,0,1,0,50,0,0,1,5,1
"2153",172,120,4,2,718,0,0,1,25,0,1,3,3,0
"2154",28,120,4,3,718,0,0,1,25,0,1,1,1,0
"2155",274,120,5,1,719,1,0,0,100,1,0,3,5,1
"2156",42,120,5,2,719,1,0,0,50,0,0,3,1,0
"2157",208,120,5,3,719,0,0,1,25,0,1,5,3,0
"2158",143,120,6,1,720,0,1,0,100,0,1,1,3,0
"2159",258,120,6,2,720,1,0,0,50,0,0,3,5,1
"2160",107,120,6,3,720,0,1,0,100,0,1,5,1,0
"2161",193,121,1,1,721,0,0,0,25,1,0,5,3,0
"2162",152,121,1,2,721,0,0,1,50,0,0,3,3,0
"2163",281,121,1,3,721,0,0,0,50,0,1,3,5,1
"2164",213,121,2,1,722,0,0,0,100,0,1,5,3,0
"2165",5,121,2,2,722,0,0,0,50,0,0,1,1,1
"2166",281,121,2,3,722,0,0,0,50,0,1,3,5,0
"2167",229,121,3,1,723,0,0,0,25,1,0,1,5,0
"2168",215,121,3,2,723,0,1,0,100,0,1,5,3,1
"2169",185,121,3,3,723,0,0,0,50,0,0,5,3,0
"2170",284,121,4,1,724,0,0,1,50,0,1,3,5,0
"2171",144,121,4,2,724,0,0,1,100,0,1,1,3,0
"2172",288,121,4,3,724,0,0,1,100,0,1,3,5,1
"2173",279,121,5,1,725,0,1,0,25,0,1,3,5,0
"2174",282,121,5,2,725,1,0,0,50,0,1,3,5,0
"2175",314,121,5,3,725,1,0,0,25,0,1,5,5,1
"2176",10,121,6,1,726,1,0,0,100,0,0,1,1,1
"2177",324,121,6,2,726,0,0,1,100,0,1,5,5,0
"2178",255,121,6,3,726,0,1,0,25,0,0,3,5,0
"2179",94,122,1,1,727,1,0,0,100,1,0,5,1,0
"2180",323,122,1,2,727,0,1,0,100,0,1,5,5,0
"2181",314,122,1,3,727,1,0,0,25,0,1,5,5,1
"2182",200,122,2,1,728,0,0,1,50,1,0,5,3,0
"2183",48,122,2,2,728,0,0,1,100,0,0,3,1,1
"2184",59,122,2,3,728,0,1,0,100,1,0,3,1,0
"2185",233,122,3,1,729,0,0,0,50,1,0,1,5,0
"2186",178,122,3,2,729,1,0,0,100,0,1,3,3,0
"2187",187,122,3,3,729,0,1,0,50,0,0,5,3,1
"2188",47,122,4,1,730,0,1,0,100,0,0,3,1,0
"2189",41,122,4,2,730,0,0,0,50,0,0,3,1,1
"2190",267,122,4,3,730,0,1,0,25,1,0,3,5,0
"2191",1,122,5,1,731,0,0,0,25,0,0,1,1,0
"2192",61,122,5,2,731,0,0,0,25,0,1,3,1,1
"2193",267,122,5,3,731,0,1,0,25,1,0,3,5,0
"2194",205,122,6,1,732,0,0,0,25,0,1,5,3,0
"2195",213,122,6,2,732,0,0,0,100,0,1,5,3,1
"2196",185,122,6,3,732,0,0,0,50,0,0,5,3,0
"2197",237,123,1,1,733,0,0,0,100,1,0,1,5,0
"2198",87,123,1,2,733,0,1,0,25,1,0,5,1,1
"2199",214,123,1,3,733,1,0,0,100,0,1,5,3,0
"2200",260,123,2,1,734,0,0,1,50,0,0,3,5,0
"2201",303,123,2,2,734,0,1,0,25,1,0,5,5,0
"2202",151,123,2,3,734,0,1,0,50,0,0,3,3,1
"2203",244,123,3,1,735,0,0,1,25,0,1,1,5,0
"2204",272,123,3,2,735,0,0,1,50,1,0,3,5,1
"2205",133,123,3,3,735,0,0,0,25,0,1,1,3,0
"2206",71,123,4,1,736,0,1,0,100,0,1,3,1,0
"2207",41,123,4,2,736,0,0,0,50,0,0,3,1,0
"2208",271,123,4,3,736,0,1,0,50,1,0,3,5,1
"2209",182,123,5,1,737,1,0,0,25,0,0,5,3,0
"2210",24,123,5,2,737,0,0,1,100,1,0,1,1,1
"2211",242,123,5,3,737,1,0,0,25,0,1,1,5,0
"2212",58,123,6,1,738,1,0,0,100,1,0,3,1,0
"2213",284,123,6,2,738,0,0,1,50,0,1,3,5,0
"2214",33,123,6,3,738,0,0,0,100,0,1,1,1,1
"2215",304,124,1,1,739,0,0,1,25,1,0,5,5,0
"2216",197,124,1,2,739,0,0,0,50,1,0,5,3,1
"2217",259,124,1,3,739,0,1,0,50,0,0,3,5,0
"2218",175,124,2,1,740,0,1,0,50,0,1,3,3,0
"2219",154,124,2,2,740,1,0,0,100,0,0,3,3,0
"2220",218,124,2,3,740,1,0,0,25,0,0,1,5,1
"2221",62,124,3,1,741,1,0,0,25,0,1,3,1,1
"2222",24,124,3,2,741,0,0,1,100,1,0,1,1,0
"2223",34,124,3,3,741,1,0,0,100,0,1,1,1,0
"2224",247,124,4,1,742,0,1,0,50,0,1,1,5,0
"2225",299,124,4,2,742,0,1,0,100,0,0,5,5,0
"2226",104,124,4,3,742,0,0,1,50,0,1,5,1,1
"2227",108,124,5,1,743,0,0,1,100,0,1,5,1,1
"2228",321,124,5,2,743,0,0,0,100,0,1,5,5,0
"2229",288,124,5,3,743,0,0,1,100,0,1,3,5,0
"2230",86,124,6,1,744,1,0,0,25,1,0,5,1,0
"2231",50,124,6,2,744,1,0,0,25,1,0,3,1,1
"2232",115,124,6,3,744,0,1,0,50,0,0,1,3,0
"2233",55,125,1,1,745,0,1,0,50,1,0,3,1,1
"2234",284,125,1,2,745,0,0,1,50,0,1,3,5,0
"2235",27,125,1,3,745,0,1,0,25,0,1,1,1,0
"2236",226,125,2,1,746,1,0,0,100,0,0,1,5,0
"2237",75,125,2,2,746,0,1,0,25,0,0,5,1,0
"2238",41,125,2,3,746,0,0,0,50,0,0,3,1,1
"2239",24,125,3,1,747,0,0,1,100,1,0,1,1,1
"2240",9,125,3,2,747,0,0,0,100,0,0,1,1,0
"2241",124,125,3,3,747,0,0,1,25,1,0,1,3,0
"2242",30,125,4,1,748,1,0,0,50,0,1,1,1,0
"2243",119,125,4,2,748,0,1,0,100,0,0,1,3,1
"2244",310,125,4,3,748,1,0,0,100,1,0,5,5,0
"2245",72,125,5,1,749,0,0,1,100,0,1,3,1,1
"2246",48,125,5,2,749,0,0,1,100,0,0,3,1,0
"2247",303,125,5,3,749,0,1,0,25,1,0,5,5,0
"2248",49,125,6,1,750,0,0,0,25,1,0,3,1,1
"2249",235,125,6,2,750,0,1,0,50,1,0,1,5,0
"2250",130,125,6,3,750,1,0,0,100,1,0,1,3,0
"2251",139,126,1,1,751,0,1,0,50,0,1,1,3,0
"2252",55,126,1,2,751,0,1,0,50,1,0,3,1,0
"2253",165,126,1,3,751,0,0,0,100,1,0,3,3,1
"2254",20,126,2,1,752,0,0,1,50,1,0,1,1,1
"2255",62,126,2,2,752,1,0,0,25,0,1,3,1,0
"2256",144,126,2,3,752,0,0,1,100,0,1,1,3,0
"2257",281,126,3,1,753,0,0,0,50,0,1,3,5,1
"2258",141,126,3,2,753,0,0,0,100,0,1,1,3,0
"2259",274,126,3,3,753,1,0,0,100,1,0,3,5,0
"2260",292,126,4,1,754,0,0,1,25,0,0,5,5,1
"2261",288,126,4,2,754,0,0,1,100,0,1,3,5,0
"2262",232,126,4,3,754,0,0,1,25,1,0,1,5,0
"2263",96,126,5,1,755,0,0,1,100,1,0,5,1,1
"2264",99,126,5,2,755,0,1,0,25,0,1,5,1,0
"2265",226,126,5,3,755,1,0,0,100,0,0,1,5,0
"2266",261,126,6,1,756,0,0,0,100,0,0,3,5,0
"2267",140,126,6,2,756,0,0,1,50,0,1,1,3,1
"2268",219,126,6,3,756,0,1,0,25,0,0,1,5,0
"2269",44,127,1,1,757,0,0,1,50,0,0,3,1,1
"2270",209,127,1,2,757,0,0,0,50,0,1,5,3,0
"2271",27,127,1,3,757,0,1,0,25,0,1,1,1,0
"2272",43,127,2,1,758,0,1,0,50,0,0,3,1,1
"2273",256,127,2,2,758,0,0,1,25,0,0,3,5,0
"2274",2,127,2,3,758,1,0,0,25,0,0,1,1,0
"2275",94,127,3,1,759,1,0,0,100,1,0,5,1,0
"2276",89,127,3,2,759,0,0,0,50,1,0,5,1,0
"2277",188,127,3,3,759,0,0,1,50,0,0,5,3,1
"2278",232,127,4,1,760,0,0,1,25,1,0,1,5,1
"2279",10,127,4,2,760,1,0,0,100,0,0,1,1,0
"2280",312,127,4,3,760,0,0,1,100,1,0,5,5,0
"2281",10,127,5,1,761,1,0,0,100,0,0,1,1,0
"2282",279,127,5,2,761,0,1,0,25,0,1,3,5,0
"2283",244,127,5,3,761,0,0,1,25,0,1,1,5,1
"2284",32,127,6,1,762,0,0,1,50,0,1,1,1,0
"2285",6,127,6,2,762,1,0,0,50,0,0,1,1,1
"2286",236,127,6,3,762,0,0,1,50,1,0,1,5,0
"2287",53,128,1,1,763,0,0,0,50,1,0,3,1,0
"2288",68,128,1,2,763,0,0,1,50,0,1,3,1,0
"2289",5,128,1,3,763,0,0,0,50,0,0,1,1,1
"2290",243,128,2,1,764,0,1,0,25,0,1,1,5,0
"2291",175,128,2,2,764,0,1,0,50,0,1,3,3,1
"2292",88,128,2,3,764,0,0,1,25,1,0,5,1,0
"2293",42,128,3,1,765,1,0,0,50,0,0,3,1,0
"2294",171,128,3,2,765,0,1,0,25,0,1,3,3,1
"2295",90,128,3,3,765,1,0,0,50,1,0,5,1,0
"2296",73,128,4,1,766,0,0,0,25,0,0,5,1,0
"2297",47,128,4,2,766,0,1,0,100,0,0,3,1,1
"2298",291,128,4,3,766,0,1,0,25,0,0,5,5,0
"2299",91,128,5,1,767,0,1,0,50,1,0,5,1,0
"2300",141,128,5,2,767,0,0,0,100,0,1,1,3,1
"2301",6,128,5,3,767,1,0,0,50,0,0,1,1,0
"2302",151,128,6,1,768,0,1,0,50,0,0,3,3,0
"2303",209,128,6,2,768,0,0,0,50,0,1,5,3,0
"2304",56,128,6,3,768,0,0,1,50,1,0,3,1,1
"2305",210,129,1,1,769,1,0,0,50,0,1,5,3,0
"2306",41,129,1,2,769,0,0,0,50,0,0,3,1,0
"2307",5,129,1,3,769,0,0,0,50,0,0,1,1,1
"2308",181,129,2,1,770,0,0,0,25,0,0,5,3,0
"2309",257,129,2,2,770,0,0,0,50,0,0,3,5,0
"2310",28,129,2,3,770,0,0,1,25,0,1,1,1,1
"2311",247,129,3,1,771,0,1,0,50,0,1,1,5,0
"2312",302,129,3,2,771,1,0,0,25,1,0,5,5,1
"2313",294,129,3,3,771,1,0,0,50,0,0,5,5,0
"2314",254,129,4,1,772,1,0,0,25,0,0,3,5,0
"2315",130,129,4,2,772,1,0,0,100,1,0,1,3,1
"2316",77,129,4,3,772,0,0,0,50,0,0,5,1,0
"2317",301,129,5,1,773,0,0,0,25,1,0,5,5,1
"2318",99,129,5,2,773,0,1,0,25,0,1,5,1,0
"2319",269,129,5,3,773,0,0,0,50,1,0,3,5,0
"2320",125,129,6,1,774,0,0,0,50,1,0,1,3,1
"2321",56,129,6,2,774,0,0,1,50,1,0,3,1,0
"2322",206,129,6,3,774,1,0,0,25,0,1,5,3,0
"2323",101,130,1,1,775,0,0,0,50,0,1,5,1,0
"2324",205,130,1,2,775,0,0,0,25,0,1,5,3,0
"2325",213,130,1,3,775,0,0,0,100,0,1,5,3,1
"2326",14,130,2,1,776,1,0,0,25,1,0,1,1,0
"2327",104,130,2,2,776,0,0,1,50,0,1,5,1,1
"2328",153,130,2,3,776,0,0,0,100,0,0,3,3,0
"2329",200,130,3,1,777,0,0,1,50,1,0,5,3,1
"2330",47,130,3,2,777,0,1,0,100,0,0,3,1,0
"2331",99,130,3,3,777,0,1,0,25,0,1,5,1,0
"2332",89,130,4,1,778,0,0,0,50,1,0,5,1,1
"2333",102,130,4,2,778,1,0,0,50,0,1,5,1,0
"2334",49,130,4,3,778,0,0,0,25,1,0,3,1,0
"2335",15,130,5,1,779,0,1,0,25,1,0,1,1,0
"2336",20,130,5,2,779,0,0,1,50,1,0,1,1,1
"2337",172,130,5,3,779,0,0,1,25,0,1,3,3,0
"2338",33,130,6,1,780,0,0,0,100,0,1,1,1,0
"2339",130,130,6,2,780,1,0,0,100,1,0,1,3,1
"2340",284,130,6,3,780,0,0,1,50,0,1,3,5,0
"2341",199,131,1,1,781,0,1,0,50,1,0,5,3,0
"2342",77,131,1,2,781,0,0,0,50,0,0,5,1,1
"2343",28,131,1,3,781,0,0,1,25,0,1,1,1,0
"2344",237,131,2,1,782,0,0,0,100,1,0,1,5,1
"2345",97,131,2,2,782,0,0,0,25,0,1,5,1,0
"2346",104,131,2,3,782,0,0,1,50,0,1,5,1,0
"2347",284,131,3,1,783,0,0,1,50,0,1,3,5,1
"2348",283,131,3,2,783,0,1,0,50,0,1,3,5,0
"2349",150,131,3,3,783,1,0,0,50,0,0,3,3,0
"2350",74,131,4,1,784,1,0,0,25,0,0,5,1,1
"2351",321,131,4,2,784,0,0,0,100,0,1,5,5,0
"2352",179,131,4,3,784,0,1,0,100,0,1,3,3,0
"2353",129,131,5,1,785,0,0,0,100,1,0,1,3,1
"2354",279,131,5,2,785,0,1,0,25,0,1,3,5,0
"2355",218,131,5,3,785,1,0,0,25,0,0,1,5,0
"2356",153,131,6,1,786,0,0,0,100,0,0,3,3,0
"2357",318,131,6,2,786,1,0,0,50,0,1,5,5,0
"2358",107,131,6,3,786,0,1,0,100,0,1,5,1,1
"2359",265,132,1,1,787,0,0,0,25,1,0,3,5,0
"2360",314,132,1,2,787,1,0,0,25,0,1,5,5,0
"2361",322,132,1,3,787,1,0,0,100,0,1,5,5,1
"2362",159,132,2,1,788,0,1,0,25,1,0,3,3,0
"2363",169,132,2,2,788,0,0,0,25,0,1,3,3,0
"2364",252,132,2,3,788,0,0,1,100,0,1,1,5,1
"2365",81,132,3,1,789,0,0,0,100,0,0,5,1,0
"2366",24,132,3,2,789,0,0,1,100,1,0,1,1,1
"2367",318,132,3,3,789,1,0,0,50,0,1,5,5,0
"2368",55,132,4,1,790,0,1,0,50,1,0,3,1,0
"2369",233,132,4,2,790,0,0,0,50,1,0,1,5,1
"2370",191,132,4,3,790,0,1,0,100,0,0,5,3,0
"2371",294,132,5,1,791,1,0,0,50,0,0,5,5,0
"2372",180,132,5,2,791,0,0,1,100,0,1,3,3,1
"2373",306,132,5,3,791,1,0,0,50,1,0,5,5,0
"2374",56,132,6,1,792,0,0,1,50,1,0,3,1,0
"2375",129,132,6,2,792,0,0,0,100,1,0,1,3,1
"2376",205,132,6,3,792,0,0,0,25,0,1,5,3,0
"2377",8,133,1,1,793,0,0,1,50,0,0,1,1,1
"2378",151,133,1,2,793,0,1,0,50,0,0,3,3,0
"2379",88,133,1,3,793,0,0,1,25,1,0,5,1,0
"2380",62,133,2,1,794,1,0,0,25,0,1,3,1,0
"2381",202,133,2,2,794,1,0,0,100,1,0,5,3,0
"2382",97,133,2,3,794,0,0,0,25,0,1,5,1,1
"2383",319,133,3,1,795,0,1,0,50,0,1,5,5,0
"2384",277,133,3,2,795,0,0,0,25,0,1,3,5,1
"2385",302,133,3,3,795,1,0,0,25,1,0,5,5,0
"2386",129,133,4,1,796,0,0,0,100,1,0,1,3,0
"2387",247,133,4,2,796,0,1,0,50,0,1,1,5,1
"2388",258,133,4,3,796,1,0,0,50,0,0,3,5,0
"2389",9,133,5,1,797,0,0,0,100,0,0,1,1,0
"2390",149,133,5,2,797,0,0,0,50,0,0,3,3,1
"2391",200,133,5,3,797,0,0,1,50,1,0,5,3,0
"2392",25,133,6,1,798,0,0,0,25,0,1,1,1,1
"2393",259,133,6,2,798,0,1,0,50,0,0,3,5,0
"2394",115,133,6,3,798,0,1,0,50,0,0,1,3,0
"2395",156,134,1,1,799,0,0,1,100,0,0,3,3,0
"2396",140,134,1,2,799,0,0,1,50,0,1,1,3,0
"2397",130,134,1,3,799,1,0,0,100,1,0,1,3,1
"2398",132,134,2,1,800,0,0,1,100,1,0,1,3,0
"2399",30,134,2,2,800,1,0,0,50,0,1,1,1,0
"2400",293,134,2,3,800,0,0,0,50,0,0,5,5,1
"2401",162,134,3,1,801,1,0,0,50,1,0,3,3,0
"2402",126,134,3,2,801,1,0,0,50,1,0,1,3,0
"2403",56,134,3,3,801,0,0,1,50,1,0,3,1,1
"2404",32,134,4,1,802,0,0,1,50,0,1,1,1,0
"2405",283,134,4,2,802,0,1,0,50,0,1,3,5,0
"2406",236,134,4,3,802,0,0,1,50,1,0,1,5,1
"2407",177,134,5,1,803,0,0,0,100,0,1,3,3,0
"2408",192,134,5,2,803,0,0,1,100,0,0,5,3,1
"2409",155,134,5,3,803,0,1,0,100,0,0,3,3,0
"2410",215,134,6,1,804,0,1,0,100,0,1,5,3,1
"2411",314,134,6,2,804,1,0,0,25,0,1,5,5,0
"2412",219,134,6,3,804,0,1,0,25,0,0,1,5,0
"2413",96,135,1,1,805,0,0,1,100,1,0,5,1,1
"2414",5,135,1,2,805,0,0,0,50,0,0,1,1,0
"2415",198,135,1,3,805,1,0,0,50,1,0,5,3,0
"2416",276,135,2,1,806,0,0,1,100,1,0,3,5,0
"2417",104,135,2,2,806,0,0,1,50,0,1,5,1,1
"2418",113,135,2,3,806,0,0,0,50,0,0,1,3,0
"2419",264,135,3,1,807,0,0,1,100,0,0,3,5,0
"2420",204,135,3,2,807,0,0,1,100,1,0,5,3,1
"2421",130,135,3,3,807,1,0,0,100,1,0,1,3,0
"2422",114,135,4,1,808,1,0,0,50,0,0,1,3,0
"2423",192,135,4,2,808,0,0,1,100,0,0,5,3,1
"2424",321,135,4,3,808,0,0,0,100,0,1,5,5,0
"2425",180,135,5,1,809,0,0,1,100,0,1,3,3,1
"2426",113,135,5,2,809,0,0,0,50,0,0,1,3,0
"2427",225,135,5,3,809,0,0,0,100,0,0,1,5,0
"2428",230,135,6,1,810,1,0,0,25,1,0,1,5,1
"2429",291,135,6,2,810,0,1,0,25,0,0,5,5,0
"2430",257,135,6,3,810,0,0,0,50,0,0,3,5,0
"2431",235,136,1,1,811,0,1,0,50,1,0,1,5,1
"2432",104,136,1,2,811,0,0,1,50,0,1,5,1,0
"2433",129,136,1,3,811,0,0,0,100,1,0,1,3,0
"2434",305,136,2,1,812,0,0,0,50,1,0,5,5,1
"2435",269,136,2,2,812,0,0,0,50,1,0,3,5,0
"2436",80,136,2,3,812,0,0,1,50,0,0,5,1,0
"2437",46,136,3,1,813,1,0,0,100,0,0,3,1,1
"2438",225,136,3,2,813,0,0,0,100,0,0,1,5,0
"2439",180,136,3,3,813,0,0,1,100,0,1,3,3,0
"2440",154,136,4,1,814,1,0,0,100,0,0,3,3,0
"2441",129,136,4,2,814,0,0,0,100,1,0,1,3,1
"2442",222,136,4,3,814,1,0,0,50,0,0,1,5,0
"2443",265,136,5,1,815,0,0,0,25,1,0,3,5,0
"2444",308,136,5,2,815,0,0,1,50,1,0,5,5,1
"2445",109,136,5,3,815,0,0,0,25,0,0,1,3,0
"2446",233,136,6,1,816,0,0,0,50,1,0,1,5,0
"2447",75,136,6,2,816,0,1,0,25,0,0,5,1,1
"2448",262,136,6,3,816,1,0,0,100,0,0,3,5,0
"2449",70,137,1,1,817,1,0,0,100,0,1,3,1,0
"2450",61,137,1,2,817,0,0,0,25,0,1,3,1,1
"2451",32,137,1,3,817,0,0,1,50,0,1,1,1,0
"2452",234,137,2,1,818,1,0,0,50,1,0,1,5,0
"2453",290,137,2,2,818,1,0,0,25,0,0,5,5,0
"2454",91,137,2,3,818,0,1,0,50,1,0,5,1,1
"2455",128,137,3,1,819,0,0,1,50,1,0,1,3,1
"2456",259,137,3,2,819,0,1,0,50,0,0,3,5,0
"2457",47,137,3,3,819,0,1,0,100,0,0,3,1,0
"2458",148,137,4,1,820,0,0,1,25,0,0,3,3,0
"2459",209,137,4,2,820,0,0,0,50,0,1,5,3,0
"2460",231,137,4,3,820,0,1,0,25,1,0,1,5,1
"2461",45,137,5,1,821,0,0,0,100,0,0,3,1,0
"2462",279,137,5,2,821,0,1,0,25,0,1,3,5,1
"2463",129,137,5,3,821,0,0,0,100,1,0,1,3,0
"2464",151,137,6,1,822,0,1,0,50,0,0,3,3,0
"2465",136,137,6,2,822,0,0,1,25,0,1,1,3,0
"2466",201,137,6,3,822,0,0,0,100,1,0,5,3,1
"2467",181,138,1,1,823,0,0,0,25,0,0,5,3,0
"2468",149,138,1,2,823,0,0,0,50,0,0,3,3,0
"2469",212,138,1,3,823,0,0,1,50,0,1,5,3,1
"2470",266,138,2,1,824,1,0,0,25,1,0,3,5,0
"2471",293,138,2,2,824,0,0,0,50,0,0,5,5,0
"2472",244,138,2,3,824,0,0,1,25,0,1,1,5,1
"2473",217,138,3,1,825,0,0,0,25,0,0,1,5,0
"2474",273,138,3,2,825,0,0,0,100,1,0,3,5,1
"2475",4,138,3,3,825,0,0,1,25,0,0,1,1,0
"2476",21,138,4,1,826,0,0,0,100,1,0,1,1,0
"2477",164,138,4,2,826,0,0,1,50,1,0,3,3,1
"2478",42,138,4,3,826,1,0,0,50,0,0,3,1,0
"2479",228,138,5,1,827,0,0,1,100,0,0,1,5,1
"2480",44,138,5,2,827,0,0,1,50,0,0,3,1,0
"2481",311,138,5,3,827,0,1,0,100,1,0,5,5,0
"2482",170,138,6,1,828,1,0,0,25,0,1,3,3,0
"2483",271,138,6,2,828,0,1,0,50,1,0,3,5,1
"2484",175,138,6,3,828,0,1,0,50,0,1,3,3,0
"2485",20,139,1,1,829,0,0,1,50,1,0,1,1,1
"2486",293,139,1,2,829,0,0,0,50,0,0,5,5,0
"2487",100,139,1,3,829,0,0,1,25,0,1,5,1,0
"2488",237,139,2,1,830,0,0,0,100,1,0,1,5,0
"2489",274,139,2,2,830,1,0,0,100,1,0,3,5,1
"2490",298,139,2,3,830,1,0,0,100,0,0,5,5,0
"2491",236,139,3,1,831,0,0,1,50,1,0,1,5,0
"2492",83,139,3,2,831,0,1,0,100,0,0,5,1,1
"2493",316,139,3,3,831,0,0,1,25,0,1,5,5,0
"2494",110,139,4,1,832,1,0,0,25,0,0,1,3,1
"2495",290,139,4,2,832,1,0,0,25,0,0,5,5,0
"2496",108,139,4,3,832,0,0,1,100,0,1,5,1,0
"2497",265,139,5,1,833,0,0,0,25,1,0,3,5,0
"2498",40,139,5,2,833,0,0,1,25,0,0,3,1,0
"2499",130,139,5,3,833,1,0,0,100,1,0,1,3,1
"2500",81,139,6,1,834,0,0,0,100,0,0,5,1,0
"2501",240,139,6,2,834,0,0,1,100,1,0,1,5,0
"2502",195,139,6,3,834,0,1,0,25,1,0,5,3,1
"2503",75,140,1,1,835,0,1,0,25,0,0,5,1,0
"2504",233,140,1,2,835,0,0,0,50,1,0,1,5,0
"2505",43,140,1,3,835,0,1,0,50,0,0,3,1,1
"2506",18,140,2,1,836,1,0,0,50,1,0,1,1,0
"2507",214,140,2,2,836,1,0,0,100,0,1,5,3,1
"2508",54,140,2,3,836,1,0,0,50,1,0,3,1,0
"2509",81,140,3,1,837,0,0,0,100,0,0,5,1,0
"2510",216,140,3,2,837,0,0,1,100,0,1,5,3,0
"2511",198,140,3,3,837,1,0,0,50,1,0,5,3,1
"2512",250,140,4,1,838,1,0,0,100,0,1,1,5,1
"2513",298,140,4,2,838,1,0,0,100,0,0,5,5,0
"2514",49,140,4,3,838,0,0,0,25,1,0,3,1,0
"2515",241,140,5,1,839,0,0,0,25,0,1,1,5,1
"2516",237,140,5,2,839,0,0,0,100,1,0,1,5,0
"2517",155,140,5,3,839,0,1,0,100,0,0,3,3,0
"2518",311,140,6,1,840,0,1,0,100,1,0,5,5,0
"2519",60,140,6,2,840,0,0,1,100,1,0,3,1,1
"2520",214,140,6,3,840,1,0,0,100,0,1,5,3,0
"2521",69,141,1,1,841,0,0,0,100,0,1,3,1,0
"2522",106,141,1,2,841,1,0,0,100,0,1,5,1,1
"2523",166,141,1,3,841,1,0,0,100,1,0,3,3,0
"2524",113,141,2,1,842,0,0,0,50,0,0,1,3,1
"2525",164,141,2,2,842,0,0,1,50,1,0,3,3,0
"2526",293,141,2,3,842,0,0,0,50,0,0,5,5,0
"2527",70,141,3,1,843,1,0,0,100,0,1,3,1,0
"2528",252,141,3,2,843,0,0,1,100,0,1,1,5,1
"2529",114,141,3,3,843,1,0,0,50,0,0,1,3,0
"2530",181,141,4,1,844,0,0,0,25,0,0,5,3,1
"2531",124,141,4,2,844,0,0,1,25,1,0,1,3,0
"2532",180,141,4,3,844,0,0,1,100,0,1,3,3,0
"2533",202,141,5,1,845,1,0,0,100,1,0,5,3,0
"2534",31,141,5,2,845,0,1,0,50,0,1,1,1,0
"2535",280,141,5,3,845,0,0,1,25,0,1,3,5,1
"2536",5,141,6,1,846,0,0,0,50,0,0,1,1,1
"2537",242,141,6,2,846,1,0,0,25,0,1,1,5,0
"2538",178,141,6,3,846,1,0,0,100,0,1,3,3,0
"2539",64,142,1,1,847,0,0,1,25,0,1,3,1,0
"2540",260,142,1,2,847,0,0,1,50,0,0,3,5,1
"2541",58,142,1,3,847,1,0,0,100,1,0,3,1,0
"2542",61,142,2,1,848,0,0,0,25,0,1,3,1,1
"2543",8,142,2,2,848,0,0,1,50,0,0,1,1,0
"2544",28,142,2,3,848,0,0,1,25,0,1,1,1,0
"2545",80,142,3,1,849,0,0,1,50,0,0,5,1,0
"2546",238,142,3,2,849,1,0,0,100,1,0,1,5,0
"2547",204,142,3,3,849,0,0,1,100,1,0,5,3,1
"2548",78,142,4,1,850,1,0,0,50,0,0,5,1,1
