profileID,respID,qID,altID,obsID,type,price,compatability,capacity,range,image
20,119,5,3,713,Card,50,Android,1,1,Card.jpg
67,119,6,1,714,Bracelet,50,Both,3,1,Bracelet.jpg
296,119,6,2,714,Card,50,iOS,5,5,Card.jpg
55,119,6,3,714,Bracelet,50,Android,3,1,Bracelet.jpg
241,120,1,1,715,Implant,25,Both,1,5,Implant.jpg
178,120,1,2,715,Ring,100,Both,3,3,Ring.jpg
317,120,1,3,715,Implant,50,Both,5,5,Implant.jpg
235,120,2,1,716,Bracelet,50,Android,1,5,Bracelet.jpg
151,120,2,2,716,Bracelet,50,iOS,3,3,Bracelet.jpg
319,120,2,3,716,Bracelet,50,Both,5,5,Bracelet.jpg
80,120,3,1,717,Card,50,iOS,5,1,Card.jpg
240,120,3,2,717,Card,100,Android,1,5,Card.jpg
322,120,3,3,717,Ring,100,Both,5,5,Ring.jpg
7,120,4,1,718,Bracelet,50,iOS,1,1,Bracelet.jpg
154,120,4,2,718,Ring,100,iOS,3,3,Ring.jpg
168,120,4,3,718,Card,100,Android,3,3,Card.jpg
25,120,5,1,719,Implant,25,Both,1,1,Implant.jpg
130,120,5,2,719,Ring,100,Android,1,3,Ring.jpg
223,120,5,3,719,Bracelet,50,iOS,1,5,Bracelet.jpg
253,120,6,1,720,Implant,25,iOS,3,5,Implant.jpg
247,120,6,2,720,Bracelet,50,Both,1,5,Bracelet.jpg
18,120,6,3,720,Ring,50,Android,1,1,Ring.jpg
143,121,1,1,721,Bracelet,100,Both,1,3,Bracelet.jpg
222,121,1,2,721,Ring,50,iOS,1,5,Ring.jpg
243,121,1,3,721,Bracelet,25,Both,1,5,Bracelet.jpg
236,121,2,1,722,Card,50,Android,1,5,Card.jpg
144,121,2,2,722,Card,100,Both,1,3,Card.jpg
132,121,2,3,722,Card,100,Android,1,3,Card.jpg
164,121,3,1,723,Card,50,Android,3,3,Card.jpg
156,121,3,2,723,Card,100,iOS,3,3,Card.jpg
109,121,3,3,723,Implant,25,iOS,1,3,Implant.jpg
98,121,4,1,724,Ring,25,Both,5,1,Ring.jpg
134,121,4,2,724,Ring,25,Both,1,3,Ring.jpg
147,121,4,3,724,Bracelet,25,iOS,3,3,Bracelet.jpg
220,121,5,1,725,Card,25,iOS,1,5,Card.jpg
271,121,5,2,725,Bracelet,50,Android,3,5,Bracelet.jpg
60,121,5,3,725,Card,100,Android,3,1,Card.jpg
39,121,6,1,726,Bracelet,25,iOS,3,1,Bracelet.jpg
184,121,6,2,726,Card,25,iOS,5,3,Card.jpg
168,121,6,3,726,Card,100,Android,3,3,Card.jpg
131,122,1,1,727,Bracelet,100,Android,1,3,Bracelet.jpg
213,122,1,2,727,Implant,100,Both,5,3,Implant.jpg
150,122,1,3,727,Ring,50,iOS,3,3,Ring.jpg
42,122,2,1,728,Ring,50,iOS,3,1,Ring.jpg
173,122,2,2,728,Implant,50,Both,3,3,Implant.jpg
37,122,2,3,728,Implant,25,iOS,3,1,Implant.jpg
294,122,3,1,729,Ring,50,iOS,5,5,Ring.jpg
107,122,3,2,729,Bracelet,100,Both,5,1,Bracelet.jpg
11,122,3,3,729,Bracelet,100,iOS,1,1,Bracelet.jpg
58,122,4,1,730,Ring,100,Android,3,1,Ring.jpg
281,122,4,2,730,Implant,50,Both,3,5,Implant.jpg
179,122,4,3,730,Bracelet,100,Both,3,3,Bracelet.jpg
11,122,5,1,731,Bracelet,100,iOS,1,1,Bracelet.jpg
173,122,5,2,731,Implant,50,Both,3,3,Implant.jpg
184,122,5,3,731,Card,25,iOS,5,3,Card.jpg
169,122,6,1,732,Implant,25,Both,3,3,Implant.jpg
276,122,6,2,732,Card,100,Android,3,5,Card.jpg
102,122,6,3,732,Ring,50,Both,5,1,Ring.jpg
287,123,1,1,733,Bracelet,100,Both,3,5,Bracelet.jpg
54,123,1,2,733,Ring,50,Android,3,1,Ring.jpg
69,123,1,3,733,Implant,100,Both,3,1,Implant.jpg
263,123,2,1,734,Bracelet,100,iOS,3,5,Bracelet.jpg
23,123,2,2,734,Bracelet,100,Android,1,1,Bracelet.jpg
50,123,2,3,734,Ring,25,Android,3,1,Ring.jpg
33,123,3,1,735,Implant,100,Both,1,1,Implant.jpg
111,123,3,2,735,Bracelet,25,iOS,1,3,Bracelet.jpg
99,123,3,3,735,Bracelet,25,Both,5,1,Bracelet.jpg
319,123,4,1,736,Bracelet,50,Both,5,5,Bracelet.jpg
59,123,4,2,736,Bracelet,100,Android,3,1,Bracelet.jpg
266,123,4,3,736,Ring,25,Android,3,5,Ring.jpg
42,123,5,1,737,Ring,50,iOS,3,1,Ring.jpg
240,123,5,2,737,Card,100,Android,1,5,Card.jpg
314,123,5,3,737,Ring,25,Both,5,5,Ring.jpg
147,123,6,1,738,Bracelet,25,iOS,3,3,Bracelet.jpg
98,123,6,2,738,Ring,25,Both,5,1,Ring.jpg
221,123,6,3,738,Implant,50,iOS,1,5,Implant.jpg
101,124,1,1,739,Implant,50,Both,5,1,Implant.jpg
224,124,1,2,739,Card,50,iOS,1,5,Card.jpg
294,124,1,3,739,Ring,50,iOS,5,5,Ring.jpg
255,124,2,1,740,Bracelet,25,iOS,3,5,Bracelet.jpg
171,124,2,2,740,Bracelet,25,Both,3,3,Bracelet.jpg
160,124,2,3,740,Card,25,Android,3,3,Card.jpg
224,124,3,1,741,Card,50,iOS,1,5,Card.jpg
144,124,3,2,741,Card,100,Both,1,3,Card.jpg
82,124,3,3,741,Ring,100,iOS,5,1,Ring.jpg
192,124,4,1,742,Card,100,iOS,5,3,Card.jpg
60,124,4,2,742,Card,100,Android,3,1,Card.jpg
174,124,4,3,742,Ring,50,Both,3,3,Ring.jpg
278,124,5,1,743,Ring,25,Both,3,5,Ring.jpg
317,124,5,2,743,Implant,50,Both,5,5,Implant.jpg
225,124,5,3,743,Implant,100,iOS,1,5,Implant.jpg
86,124,6,1,744,Ring,25,Android,5,1,Ring.jpg
213,124,6,2,744,Implant,100,Both,5,3,Implant.jpg
305,124,6,3,744,Implant,50,Android,5,5,Implant.jpg
50,125,1,1,745,Ring,25,Android,3,1,Ring.jpg
303,125,1,2,745,Bracelet,25,Android,5,5,Bracelet.jpg
235,125,1,3,745,Bracelet,50,Android,1,5,Bracelet.jpg
172,125,2,1,746,Card,25,Both,3,3,Card.jpg
67,125,2,2,746,Bracelet,50,Both,3,1,Bracelet.jpg
288,125,2,3,746,Card,100,Both,3,5,Card.jpg
217,125,3,1,747,Implant,25,iOS,1,5,Implant.jpg
52,125,3,2,747,Card,25,Android,3,1,Card.jpg
314,125,3,3,747,Ring,25,Both,5,5,Ring.jpg
122,125,4,1,748,Ring,25,Android,1,3,Ring.jpg
229,125,4,2,748,Implant,25,Android,1,5,Implant.jpg
91,125,4,3,748,Bracelet,50,Android,5,1,Bracelet.jpg
182,125,5,1,749,Ring,25,iOS,5,3,Ring.jpg
3,125,5,2,749,Bracelet,25,iOS,1,1,Bracelet.jpg
108,125,5,3,749,Card,100,Both,5,1,Card.jpg
129,125,6,1,750,Implant,100,Android,1,3,Implant.jpg
46,125,6,2,750,Ring,100,iOS,3,1,Ring.jpg
11,125,6,3,750,Bracelet,100,iOS,1,1,Bracelet.jpg
181,126,1,1,751,Implant,25,iOS,5,3,Implant.jpg
242,126,1,2,751,Ring,25,Both,1,5,Ring.jpg
221,126,1,3,751,Implant,50,iOS,1,5,Implant.jpg
318,126,2,1,752,Ring,50,Both,5,5,Ring.jpg
300,126,2,2,752,Card,100,iOS,5,5,Card.jpg
127,126,2,3,752,Bracelet,50,Android,1,3,Bracelet.jpg
100,126,3,1,753,Card,25,Both,5,1,Card.jpg
125,126,3,2,753,Implant,50,Android,1,3,Implant.jpg
295,126,3,3,753,Bracelet,50,iOS,5,5,Bracelet.jpg
141,126,4,1,754,Implant,100,Both,1,3,Implant.jpg
3,126,4,2,754,Bracelet,25,iOS,1,1,Bracelet.jpg
232,126,4,3,754,Card,25,Android,1,5,Card.jpg
322,126,5,1,755,Ring,100,Both,5,5,Ring.jpg
295,126,5,2,755,Bracelet,50,iOS,5,5,Bracelet.jpg
46,126,5,3,755,Ring,100,iOS,3,1,Ring.jpg
128,126,6,1,756,Card,50,Android,1,3,Card.jpg
65,126,6,2,756,Implant,50,Both,3,1,Implant.jpg
306,126,6,3,756,Ring,50,Android,5,5,Ring.jpg
317,127,1,1,757,Implant,50,Both,5,5,Implant.jpg
241,127,1,2,757,Implant,25,Both,1,5,Implant.jpg
268,127,1,3,757,Card,25,Android,3,5,Card.jpg
115,127,2,1,758,Bracelet,50,iOS,1,3,Bracelet.jpg
317,127,2,2,758,Implant,50,Both,5,5,Implant.jpg
55,127,2,3,758,Bracelet,50,Android,3,1,Bracelet.jpg
323,127,3,1,759,Bracelet,100,Both,5,5,Bracelet.jpg
209,127,3,2,759,Implant,50,Both,5,3,Implant.jpg
100,127,3,3,759,Card,25,Both,5,1,Card.jpg
315,127,4,1,760,Bracelet,25,Both,5,5,Bracelet.jpg
241,127,4,2,760,Implant,25,Both,1,5,Implant.jpg
35,127,4,3,760,Bracelet,100,Both,1,1,Bracelet.jpg
84,127,5,1,761,Card,100,iOS,5,1,Card.jpg
238,127,5,2,761,Ring,100,Android,1,5,Ring.jpg
1,127,5,3,761,Implant,25,iOS,1,1,Implant.jpg
230,127,6,1,762,Ring,25,Android,1,5,Ring.jpg
151,127,6,2,762,Bracelet,50,iOS,3,3,Bracelet.jpg
66,127,6,3,762,Ring,50,Both,3,1,Ring.jpg
41,128,1,1,763,Implant,50,iOS,3,1,Implant.jpg
37,128,1,2,763,Implant,25,iOS,3,1,Implant.jpg
160,128,1,3,763,Card,25,Android,3,3,Card.jpg
108,128,2,1,764,Card,100,Both,5,1,Card.jpg
244,128,2,2,764,Card,25,Both,1,5,Card.jpg
211,128,2,3,764,Bracelet,50,Both,5,3,Bracelet.jpg
135,128,3,1,765,Bracelet,25,Both,1,3,Bracelet.jpg
312,128,3,2,765,Card,100,Android,5,5,Card.jpg
163,128,3,3,765,Bracelet,50,Android,3,3,Bracelet.jpg
142,128,4,1,766,Ring,100,Both,1,3,Ring.jpg
18,128,4,2,766,Ring,50,Android,1,1,Ring.jpg
130,128,4,3,766,Ring,100,Android,1,3,Ring.jpg
263,128,5,1,767,Bracelet,100,iOS,3,5,Bracelet.jpg
225,128,5,2,767,Implant,100,iOS,1,5,Implant.jpg
196,128,5,3,767,Card,25,Android,5,3,Card.jpg
135,128,6,1,768,Bracelet,25,Both,1,3,Bracelet.jpg
254,128,6,2,768,Ring,25,iOS,3,5,Ring.jpg
100,128,6,3,768,Card,25,Both,5,1,Card.jpg
6,129,1,1,769,Ring,50,iOS,1,1,Ring.jpg
168,129,1,2,769,Card,100,Android,3,3,Card.jpg
114,129,1,3,769,Ring,50,iOS,1,3,Ring.jpg
144,129,2,1,770,Card,100,Both,1,3,Card.jpg
123,129,2,2,770,Bracelet,25,Android,1,3,Bracelet.jpg
255,129,2,3,770,Bracelet,25,iOS,3,5,Bracelet.jpg
197,129,3,1,771,Implant,50,Android,5,3,Implant.jpg
247,129,3,2,771,Bracelet,50,Both,1,5,Bracelet.jpg
157,129,3,3,771,Implant,25,Android,3,3,Implant.jpg
78,129,4,1,772,Ring,50,iOS,5,1,Ring.jpg
239,129,4,2,772,Bracelet,100,Android,1,5,Bracelet.jpg
173,129,4,3,772,Implant,50,Both,3,3,Implant.jpg
215,129,5,1,773,Bracelet,100,Both,5,3,Bracelet.jpg
13,129,5,2,773,Implant,25,Android,1,1,Implant.jpg
259,129,5,3,773,Bracelet,50,iOS,3,5,Bracelet.jpg
32,129,6,1,774,Card,50,Both,1,1,Card.jpg
66,129,6,2,774,Ring,50,Both,3,1,Ring.jpg
241,129,6,3,774,Implant,25,Both,1,5,Implant.jpg
24,130,1,1,775,Card,100,Android,1,1,Card.jpg
194,130,1,2,775,Ring,25,Android,5,3,Ring.jpg
106,130,1,3,775,Ring,100,Both,5,1,Ring.jpg
107,130,2,1,776,Bracelet,100,Both,5,1,Bracelet.jpg
283,130,2,2,776,Bracelet,50,Both,3,5,Bracelet.jpg
33,130,2,3,776,Implant,100,Both,1,1,Implant.jpg
108,130,3,1,777,Card,100,Both,5,1,Card.jpg
99,130,3,2,777,Bracelet,25,Both,5,1,Bracelet.jpg
67,130,3,3,777,Bracelet,50,Both,3,1,Bracelet.jpg
56,130,4,1,778,Card,50,Android,3,1,Card.jpg
160,130,4,2,778,Card,25,Android,3,3,Card.jpg
132,130,4,3,778,Card,100,Android,1,3,Card.jpg
71,130,5,1,779,Bracelet,100,Both,3,1,Bracelet.jpg
292,130,5,2,779,Card,25,iOS,5,5,Card.jpg
285,130,5,3,779,Implant,100,Both,3,5,Implant.jpg
70,130,6,1,780,Ring,100,Both,3,1,Ring.jpg
33,130,6,2,780,Implant,100,Both,1,1,Implant.jpg
27,130,6,3,780,Bracelet,25,Both,1,1,Bracelet.jpg
301,131,1,1,781,Implant,25,Android,5,5,Implant.jpg
61,131,1,2,781,Implant,25,Both,3,1,Implant.jpg
136,131,1,3,781,Card,25,Both,1,3,Card.jpg
279,131,2,1,782,Bracelet,25,Both,3,5,Bracelet.jpg
318,131,2,2,782,Ring,50,Both,5,5,Ring.jpg
78,131,2,3,782,Ring,50,iOS,5,1,Ring.jpg
87,131,3,1,783,Bracelet,25,Android,5,1,Bracelet.jpg
21,131,3,2,783,Implant,100,Android,1,1,Implant.jpg
104,131,3,3,783,Card,50,Both,5,1,Card.jpg
78,131,4,1,784,Ring,50,iOS,5,1,Ring.jpg
127,131,4,2,784,Bracelet,50,Android,1,3,Bracelet.jpg
199,131,4,3,784,Bracelet,50,Android,5,3,Bracelet.jpg
244,131,5,1,785,Card,25,Both,1,5,Card.jpg
191,131,5,2,785,Bracelet,100,iOS,5,3,Bracelet.jpg
218,131,5,3,785,Ring,25,iOS,1,5,Ring.jpg
47,131,6,1,786,Bracelet,100,iOS,3,1,Bracelet.jpg
75,131,6,2,786,Bracelet,25,iOS,5,1,Bracelet.jpg
203,131,6,3,786,Bracelet,100,Android,5,3,Bracelet.jpg
21,132,1,1,787,Implant,100,Android,1,1,Implant.jpg
211,132,1,2,787,Bracelet,50,Both,5,3,Bracelet.jpg
287,132,1,3,787,Bracelet,100,Both,3,5,Bracelet.jpg
97,132,2,1,788,Implant,25,Both,5,1,Implant.jpg
82,132,2,2,788,Ring,100,iOS,5,1,Ring.jpg
246,132,2,3,788,Ring,50,Both,1,5,Ring.jpg
141,132,3,1,789,Implant,100,Both,1,3,Implant.jpg
266,132,3,2,789,Ring,25,Android,3,5,Ring.jpg
16,132,3,3,789,Card,25,Android,1,1,Card.jpg
124,132,4,1,790,Card,25,Android,1,3,Card.jpg
323,132,4,2,790,Bracelet,100,Both,5,5,Bracelet.jpg
226,132,4,3,790,Ring,100,iOS,1,5,Ring.jpg
300,132,5,1,791,Card,100,iOS,5,5,Card.jpg
208,132,5,2,791,Card,25,Both,5,3,Card.jpg
21,132,5,3,791,Implant,100,Android,1,1,Implant.jpg
141,132,6,1,792,Implant,100,Both,1,3,Implant.jpg
315,132,6,2,792,Bracelet,25,Both,5,5,Bracelet.jpg
271,132,6,3,792,Bracelet,50,Android,3,5,Bracelet.jpg
264,133,1,1,793,Card,100,iOS,3,5,Card.jpg
276,133,1,2,793,Card,100,Android,3,5,Card.jpg
291,133,1,3,793,Bracelet,25,iOS,5,5,Bracelet.jpg
143,133,2,1,794,Bracelet,100,Both,1,3,Bracelet.jpg
74,133,2,2,794,Ring,25,iOS,5,1,Ring.jpg
57,133,2,3,794,Implant,100,Android,3,1,Implant.jpg
304,133,3,1,795,Card,25,Android,5,5,Card.jpg
201,133,3,2,795,Implant,100,Android,5,3,Implant.jpg
37,133,3,3,795,Implant,25,iOS,3,1,Implant.jpg
303,133,4,1,796,Bracelet,25,Android,5,5,Bracelet.jpg
170,133,4,2,796,Ring,25,Both,3,3,Ring.jpg
62,133,4,3,796,Ring,25,Both,3,1,Ring.jpg
49,133,5,1,797,Implant,25,Android,3,1,Implant.jpg
289,133,5,2,797,Implant,25,iOS,5,5,Implant.jpg
172,133,5,3,797,Card,25,Both,3,3,Card.jpg
16,133,6,1,798,Card,25,Android,1,1,Card.jpg
136,133,6,2,798,Card,25,Both,1,3,Card.jpg
261,133,6,3,798,Implant,100,iOS,3,5,Implant.jpg
205,134,1,1,799,Implant,25,Both,5,3,Implant.jpg
189,134,1,2,799,Implant,100,iOS,5,3,Implant.jpg
271,134,1,3,799,Bracelet,50,Android,3,5,Bracelet.jpg
303,134,2,1,800,Bracelet,25,Android,5,5,Bracelet.jpg
301,134,2,2,800,Implant,25,Android,5,5,Implant.jpg
229,134,2,3,800,Implant,25,Android,1,5,Implant.jpg
216,134,3,1,801,Card,100,Both,5,3,Card.jpg
111,134,3,2,801,Bracelet,25,iOS,1,3,Bracelet.jpg
196,134,3,3,801,Card,25,Android,5,3,Card.jpg
166,134,4,1,802,Ring,100,Android,3,3,Ring.jpg
244,134,4,2,802,Card,25,Both,1,5,Card.jpg
22,134,4,3,802,Ring,100,Android,1,1,Ring.jpg
180,134,5,1,803,Card,100,Both,3,3,Card.jpg
98,134,5,2,803,Ring,25,Both,5,1,Ring.jpg
10,134,5,3,803,Ring,100,iOS,1,1,Ring.jpg
59,134,6,1,804,Bracelet,100,Android,3,1,Bracelet.jpg
273,134,6,2,804,Implant,100,Android,3,5,Implant.jpg
164,134,6,3,804,Card,50,Android,3,3,Card.jpg
273,135,1,1,805,Implant,100,Android,3,5,Implant.jpg
308,135,1,2,805,Card,50,Android,5,5,Card.jpg
209,135,1,3,805,Implant,50,Both,5,3,Implant.jpg
129,135,2,1,806,Implant,100,Android,1,3,Implant.jpg
269,135,2,2,806,Implant,50,Android,3,5,Implant.jpg
232,135,2,3,806,Card,25,Android,1,5,Card.jpg
51,135,3,1,807,Bracelet,25,Android,3,1,Bracelet.jpg
101,135,3,2,807,Implant,50,Both,5,1,Implant.jpg
320,135,3,3,807,Card,50,Both,5,5,Card.jpg
73,135,4,1,808,Implant,25,iOS,5,1,Implant.jpg
209,135,4,2,808,Implant,50,Both,5,3,Implant.jpg
198,135,4,3,808,Ring,50,Android,5,3,Ring.jpg
242,135,5,1,809,Ring,25,Both,1,5,Ring.jpg
47,135,5,2,809,Bracelet,100,iOS,3,1,Bracelet.jpg
277,135,5,3,809,Implant,25,Both,3,5,Implant.jpg
283,135,6,1,810,Bracelet,50,Both,3,5,Bracelet.jpg
143,135,6,2,810,Bracelet,100,Both,1,3,Bracelet.jpg
159,135,6,3,810,Bracelet,25,Android,3,3,Bracelet.jpg
273,136,1,1,811,Implant,100,Android,3,5,Implant.jpg
156,136,1,2,811,Card,100,iOS,3,3,Card.jpg
134,136,1,3,811,Ring,25,Both,1,3,Ring.jpg
148,136,2,1,812,Card,25,iOS,3,3,Card.jpg
232,136,2,2,812,Card,25,Android,1,5,Card.jpg
95,136,2,3,812,Bracelet,100,Android,5,1,Bracelet.jpg
157,136,3,1,813,Implant,25,Android,3,3,Implant.jpg
245,136,3,2,813,Implant,50,Both,1,5,Implant.jpg
259,136,3,3,813,Bracelet,50,iOS,3,5,Bracelet.jpg
179,136,4,1,814,Bracelet,100,Both,3,3,Bracelet.jpg
61,136,4,2,814,Implant,25,Both,3,1,Implant.jpg
276,136,4,3,814,Card,100,Android,3,5,Card.jpg
239,136,5,1,815,Bracelet,100,Android,1,5,Bracelet.jpg
284,136,5,2,815,Card,50,Both,3,5,Card.jpg
105,136,5,3,815,Implant,100,Both,5,1,Implant.jpg
202,136,6,1,816,Ring,100,Android,5,3,Ring.jpg
266,136,6,2,816,Ring,25,Android,3,5,Ring.jpg
145,136,6,3,816,Implant,25,iOS,3,3,Implant.jpg
227,137,1,1,817,Bracelet,100,iOS,1,5,Bracelet.jpg
33,137,1,2,817,Implant,100,Both,1,1,Implant.jpg
2,137,1,3,817,Ring,25,iOS,1,1,Ring.jpg
294,137,2,1,818,Ring,50,iOS,5,5,Ring.jpg
165,137,2,2,818,Implant,100,Android,3,3,Implant.jpg
216,137,2,3,818,Card,100,Both,5,3,Card.jpg
146,137,3,1,819,Ring,25,iOS,3,3,Ring.jpg
255,137,3,2,819,Bracelet,25,iOS,3,5,Bracelet.jpg
118,137,3,3,819,Ring,100,iOS,1,3,Ring.jpg
130,137,4,1,820,Ring,100,Android,1,3,Ring.jpg
114,137,4,2,820,Ring,50,iOS,1,3,Ring.jpg
144,137,4,3,820,Card,100,Both,1,3,Card.jpg
73,137,5,1,821,Implant,25,iOS,5,1,Implant.jpg
282,137,5,2,821,Ring,50,Both,3,5,Ring.jpg
139,137,5,3,821,Bracelet,50,Both,1,3,Bracelet.jpg
234,137,6,1,822,Ring,50,Android,1,5,Ring.jpg
45,137,6,2,822,Implant,100,iOS,3,1,Implant.jpg
142,137,6,3,822,Ring,100,Both,1,3,Ring.jpg
46,138,1,1,823,Ring,100,iOS,3,1,Ring.jpg
264,138,1,2,823,Card,100,iOS,3,5,Card.jpg
130,138,1,3,823,Ring,100,Android,1,3,Ring.jpg
144,138,2,1,824,Card,100,Both,1,3,Card.jpg
50,138,2,2,824,Ring,25,Android,3,1,Ring.jpg
46,138,2,3,824,Ring,100,iOS,3,1,Ring.jpg
77,138,3,1,825,Implant,50,iOS,5,1,Implant.jpg
76,138,3,2,825,Card,25,iOS,5,1,Card.jpg
100,138,3,3,825,Card,25,Both,5,1,Card.jpg
85,138,4,1,826,Implant,25,Android,5,1,Implant.jpg
130,138,4,2,826,Ring,100,Android,1,3,Ring.jpg
204,138,4,3,826,Card,100,Android,5,3,Card.jpg
17,138,5,1,827,Implant,50,Android,1,1,Implant.jpg
23,138,5,2,827,Bracelet,100,Android,1,1,Bracelet.jpg
13,138,5,3,827,Implant,25,Android,1,1,Implant.jpg
153,138,6,1,828,Implant,100,iOS,3,3,Implant.jpg
6,138,6,2,828,Ring,50,iOS,1,1,Ring.jpg
314,138,6,3,828,Ring,25,Both,5,5,Ring.jpg
144,139,1,1,829,Card,100,Both,1,3,Card.jpg
170,139,1,2,829,Ring,25,Both,3,3,Ring.jpg
298,139,1,3,829,Ring,100,iOS,5,5,Ring.jpg
322,139,2,1,830,Ring,100,Both,5,5,Ring.jpg
33,139,2,2,830,Implant,100,Both,1,1,Implant.jpg
19,139,2,3,830,Bracelet,50,Android,1,1,Bracelet.jpg
119,139,3,1,831,Bracelet,100,iOS,1,3,Bracelet.jpg
306,139,3,2,831,Ring,50,Android,5,5,Ring.jpg
101,139,3,3,831,Implant,50,Both,5,1,Implant.jpg
164,139,4,1,832,Card,50,Android,3,3,Card.jpg
143,139,4,2,832,Bracelet,100,Both,1,3,Bracelet.jpg
179,139,4,3,832,Bracelet,100,Both,3,3,Bracelet.jpg
158,139,5,1,833,Ring,25,Android,3,3,Ring.jpg
269,139,5,2,833,Implant,50,Android,3,5,Implant.jpg
140,139,5,3,833,Card,50,Both,1,3,Card.jpg
111,139,6,1,834,Bracelet,25,iOS,1,3,Bracelet.jpg
275,139,6,2,834,Bracelet,100,Android,3,5,Bracelet.jpg
282,139,6,3,834,Ring,50,Both,3,5,Ring.jpg
93,140,1,1,835,Implant,100,Android,5,1,Implant.jpg
161,140,1,2,835,Implant,50,Android,3,3,Implant.jpg
49,140,1,3,835,Implant,25,Android,3,1,Implant.jpg
103,140,2,1,836,Bracelet,50,Both,5,1,Bracelet.jpg
171,140,2,2,836,Bracelet,25,Both,3,3,Bracelet.jpg
17,140,2,3,836,Implant,50,Android,1,1,Implant.jpg
156,140,3,1,837,Card,100,iOS,3,3,Card.jpg
208,140,3,2,837,Card,25,Both,5,3,Card.jpg
264,140,3,3,837,Card,100,iOS,3,5,Card.jpg
318,140,4,1,838,Ring,50,Both,5,5,Ring.jpg
73,140,4,2,838,Implant,25,iOS,5,1,Implant.jpg
100,140,4,3,838,Card,25,Both,5,1,Card.jpg
298,140,5,1,839,Ring,100,iOS,5,5,Ring.jpg
313,140,5,2,839,Implant,25,Both,5,5,Implant.jpg
310,140,5,3,839,Ring,100,Android,5,5,Ring.jpg
285,140,6,1,840,Implant,100,Both,3,5,Implant.jpg
105,140,6,2,840,Implant,100,Both,5,1,Implant.jpg
321,140,6,3,840,Implant,100,Both,5,5,Implant.jpg
179,141,1,1,841,Bracelet,100,Both,3,3,Bracelet.jpg
253,141,1,2,841,Implant,25,iOS,3,5,Implant.jpg
258,141,1,3,841,Ring,50,iOS,3,5,Ring.jpg
130,141,2,1,842,Ring,100,Android,1,3,Ring.jpg
115,141,2,2,842,Bracelet,50,iOS,1,3,Bracelet.jpg
300,141,2,3,842,Card,100,iOS,5,5,Card.jpg
137,141,3,1,843,Implant,50,Both,1,3,Implant.jpg
157,141,3,2,843,Implant,25,Android,3,3,Implant.jpg
31,141,3,3,843,Bracelet,50,Both,1,1,Bracelet.jpg
233,141,4,1,844,Implant,50,Android,1,5,Implant.jpg
159,141,4,2,844,Bracelet,25,Android,3,3,Bracelet.jpg
274,141,4,3,844,Ring,100,Android,3,5,Ring.jpg
3,141,5,1,845,Bracelet,25,iOS,1,1,Bracelet.jpg
49,141,5,2,845,Implant,25,Android,3,1,Implant.jpg
171,141,5,3,845,Bracelet,25,Both,3,3,Bracelet.jpg
246,141,6,1,846,Ring,50,Both,1,5,Ring.jpg
14,141,6,2,846,Ring,25,Android,1,1,Ring.jpg
202,141,6,3,846,Ring,100,Android,5,3,Ring.jpg
219,142,1,1,847,Bracelet,25,iOS,1,5,Bracelet.jpg
264,142,1,2,847,Card,100,iOS,3,5,Card.jpg
97,142,1,3,847,Implant,25,Both,5,1,Implant.jpg
214,142,2,1,848,Ring,100,Both,5,3,Ring.jpg
72,142,2,2,848,Card,100,Both,3,1,Card.jpg
223,142,2,3,848,Bracelet,50,iOS,1,5,Bracelet.jpg
121,142,3,1,849,Implant,25,Android,1,3,Implant.jpg
20,142,3,2,849,Card,50,Android,1,1,Card.jpg
308,142,3,3,849,Card,50,Android,5,5,Card.jpg
62,142,4,1,850,Ring,25,Both,3,1,Ring.jpg
259,142,4,2,850,Bracelet,50,iOS,3,5,Bracelet.jpg
307,142,4,3,850,Bracelet,50,Android,5,5,Bracelet.jpg
322,142,5,1,851,Ring,100,Both,5,5,Ring.jpg
173,142,5,2,851,Implant,50,Both,3,3,Implant.jpg
143,142,5,3,851,Bracelet,100,Both,1,3,Bracelet.jpg
281,142,6,1,852,Implant,50,Both,3,5,Implant.jpg
178,142,6,2,852,Ring,100,Both,3,3,Ring.jpg
73,142,6,3,852,Implant,25,iOS,5,1,Implant.jpg
302,143,1,1,853,Ring,25,Android,5,5,Ring.jpg
149,143,1,2,853,Implant,50,iOS,3,3,Implant.jpg
241,143,1,3,853,Implant,25,Both,1,5,Implant.jpg
167,143,2,1,854,Bracelet,100,Android,3,3,Bracelet.jpg
60,143,2,2,854,Card,100,Android,3,1,Card.jpg
308,143,2,3,854,Card,50,Android,5,5,Card.jpg
179,143,3,1,855,Bracelet,100,Both,3,3,Bracelet.jpg
268,143,3,2,855,Card,25,Android,3,5,Card.jpg
298,143,3,3,855,Ring,100,iOS,5,5,Ring.jpg
307,143,4,1,856,Bracelet,50,Android,5,5,Bracelet.jpg
14,143,4,2,856,Ring,25,Android,1,1,Ring.jpg
134,143,4,3,856,Ring,25,Both,1,3,Ring.jpg
167,143,5,1,857,Bracelet,100,Android,3,3,Bracelet.jpg
52,143,5,2,857,Card,25,Android,3,1,Card.jpg
298,143,5,3,857,Ring,100,iOS,5,5,Ring.jpg
308,143,6,1,858,Card,50,Android,5,5,Card.jpg
5,143,6,2,858,Implant,50,iOS,1,1,Implant.jpg
74,143,6,3,858,Ring,25,iOS,5,1,Ring.jpg
229,144,1,1,859,Implant,25,Android,1,5,Implant.jpg
